PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning;Ability;Potential
14486;0;5;8;13;19;20;8;11;11;9;10;12;12;1;1;10;12;13;14;17;12;8;12;12;16;14;15;7;12;12;12;12;13;9;12;13;1;1;1;1;1;1;1;1;1;1;1;12;14;11;11;11;18;10;12;0;0;0.5;1.5
16;0;20;14;8;5;5;21;15;11;9;11;4;12;1;1;7;6;7;4;9;8;14;7;4;10;10;4;8;7;11;5;11;4;9;11;9;1;1;1;1;1;1;1;1;1;1;1;6;6;10;8;12;14;11;6;0;0;0.5;0.5
17;0;20;15;8;5;5;13;14;14;15;12;6;13;1;1;11;13;14;11;12;12;8;9;10;11;13;6;14;10;12;5;15;12;13;13;12;1;1;1;1;1;1;1;1;1;1;1;12;10;12;12;12;15;11;12;0;0;0.5;0.5
18;0;8;5;20;10;12;14;14;13;13;12;7;13;1;1;8;11;9;8;7;8;10;9;10;10;11;6;6;8;8;5;13;11;6;8;6;1;1;1;1;1;1;1;1;1;1;1;8;9;11;8;11;13;11;9;0;0;0.5;0.5
19;0;8;5;14;20;10;10;13;12;16;12;11;12;1;1;6;9;8;9;10;7;7;8;10;11;10;9;5;14;12;10;8;8;5;9;11;1;1;1;1;1;1;1;1;1;1;1;7;9;12;8;9;14;11;12;0;0;0.5;0.5
20;0;8;5;20;10;12;10;14;14;13;14;11;13;1;1;12;12;13;13;14;14;7;12;12;13;15;13;6;12;12;9;12;14;9;13;13;1;1;1;1;1;1;1;1;1;1;1;12;12;12;12;12;16;12;12;0;0;0.5;1
21;0;20;19;8;5;5;8;14;15;14;16;15;15;1;1;12;14;14;12;14;12;5;7;10;14;13;8;16;11;14;8;10;16;15;16;15;1;1;1;1;1;1;1;1;1;1;1;12;12;12;15;10;16;13;15;0;0;1;1.5
22;0;12;20;5;5;8;10;14;13;12;14;10;12;1;1;10;7;9;8;10;11;10;9;9;13;14;8;13;12;10;8;12;12;13;13;12;1;1;1;1;1;1;1;1;1;1;1;9;10;12;12;11;14;12;12;0;0;0.5;0.5
23;0;7;9;19;11;20;9;14;15;17;17;16;15;1;1;16;16;16;16;17;12;6;16;17;16;17;19;6;16;16;11;14;16;10;16;17;1;1;1;1;1;1;1;1;1;1;1;16;15;15;14;13;18;15;16;0;0;4;4.5
24;0;13;20;5;5;8;10;13;11;11;15;10;11;1;1;7;8;6;6;7;8;8;8;11;11;13;8;11;8;9;5;10;7;11;11;15;1;1;1;1;1;1;1;1;1;1;1;6;9;11;9;9;13;12;11;0;0;0.5;0.5
14961;0;8;5;20;18;12;9;11;12;10;11;12;10;1;1;12;12;13;12;12;13;9;13;11;14;15;11;5;12;13;10;15;14;8;13;13;1;1;1;1;1;1;1;1;1;1;1;12;10;11;12;12;15;11;11;0;0;0.5;2
16495;0;20;14;8;5;5;5;7;7;11;10;9;8;1;1;7;7;9;9;10;10;3;3;6;9;11;7;11;11;8;3;8;9;9;9;9;1;1;1;1;1;1;1;1;1;1;1;8;9;10;8;6;14;9;9;0;0;0.5;2
27;0;8;5;20;10;12;9;12;11;11;13;11;13;1;1;11;10;11;13;10;9;8;8;10;10;11;10;6;9;11;9;10;11;5;12;11;1;1;1;1;1;1;1;1;1;1;1;11;11;10;9;9;14;11;9;0;0;0.5;0.5
28;0;8;8;19;11;20;8;18;13;13;12;12;15;1;1;16;16;14;15;18;15;7;17;16;15;15;17;9;16;14;14;17;15;8;15;13;1;1;1;1;1;1;1;1;1;1;1;15;17;12;13;15;19;11;16;0;0;3.5;3.5
29;0;8;5;18;20;12;8;13;10;16;11;8;11;1;1;11;10;10;8;13;11;7;13;14;13;12;11;5;13;12;12;11;13;10;15;12;1;1;1;1;1;1;1;1;1;1;1;9;10;13;12;11;16;10;13;0;0;0.5;0.5
15460;20;0;0;0;0;0;5;1;14;15;12;1;12;15;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;14;11;11;12;11;12;12;12;13;13;0;0;8;0;1;9;11;0;12;12;0.5;3.5
12990;0;9;7;20;10;17;8;12;10;13;12;12;12;1;1;14;13;13;16;13;11;7;12;12;14;14;19;4;13;13;10;12;15;10;14;14;1;1;1;1;1;1;1;1;1;1;1;14;13;12;13;11;16;11;12;0;0;1;1.5
32;0;8;5;20;10;19;8;14;15;15;16;16;15;1;1;15;16;15;15;15;9;4;12;11;11;13;12;5;12;15;8;13;15;9;13;13;1;1;1;1;1;1;1;1;1;1;1;15;11;12;13;11;17;12;11;0;0;1.5;1.5
33;0;8;9;19;10;20;10;12;15;16;14;12;13;1;1;15;12;15;14;14;11;10;14;14;15;14;14;7;14;13;12;13;17;9;11;14;1;1;1;1;1;1;1;1;1;1;1;14;14;14;12;12;16;12;14;0;0;1.5;2
34;0;8;5;20;10;13;12;14;9;10;11;7;9;1;1;4;3;6;6;4;6;11;9;6;8;7;7;2;7;11;6;11;8;6;10;8;1;1;1;1;1;1;1;1;1;1;1;5;5;9;8;10;11;10;6;0;0;0.5;0.5
35;0;14;20;5;5;8;6;9;10;10;8;13;12;1;1;7;2;9;5;7;7;4;3;8;7;10;6;9;11;9;4;8;11;7;10;9;1;1;1;1;1;1;1;1;1;1;1;7;7;9;9;6;13;10;10;0;0;0.5;0.5
36;0;20;13;8;5;5;10;14;14;12;13;11;12;1;1;10;4;5;9;3;7;6;5;10;12;11;7;11;13;6;6;11;13;11;11;10;1;1;1;1;1;1;1;1;1;1;1;8;9;11;10;9;11;12;11;0;0;0.5;0.5
37;0;20;19;8;5;5;11;14;15;14;13;12;13;1;1;11;11;10;7;12;8;7;5;10;12;11;5;13;6;11;3;11;11;10;11;9;1;1;1;1;1;1;1;1;1;1;1;9;9;12;10;9;15;12;10;0;0;0.5;0.5
38;0;8;8;19;13;20;13;20;16;16;16;10;17;1;1;11;11;17;12;12;12;8;18;14;17;12;13;5;15;13;10;14;14;7;13;14;1;1;1;1;1;1;1;1;1;1;1;13;11;14;11;15;16;15;14;0;0;2.5;2.5
39;0;5;8;12;10;20;9;14;10;13;12;10;13;1;1;11;8;7;8;11;11;5;11;9;10;12;9;4;12;6;8;8;11;7;9;12;1;1;1;1;1;1;1;1;1;1;1;8;8;11;8;10;15;11;10;0;0;0.5;0.5
40;0;14;20;5;5;8;13;15;11;12;13;6;13;1;1;8;9;12;10;12;10;10;7;11;15;14;6;15;12;12;6;14;11;13;11;11;1;1;1;1;1;1;1;1;1;1;1;10;10;12;11;11;15;11;11;0;0;0.5;0.5
41;0;8;5;20;10;12;19;15;11;8;10;2;10;1;1;7;6;10;7;7;15;15;11;8;11;13;9;3;10;12;11;15;11;6;12;10;1;1;1;1;1;1;1;1;1;1;1;8;7;10;10;15;13;10;9;0;0;0.5;0.5
11977;20;0;0;0;0;0;7;1;16;15;14;1;12;14;17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;13;12;12;13;14;15;14;14;15;16;0;0;8;0;1;10;12;0;13;14;1.5;3
43;0;8;5;20;10;12;21;18;12;10;11;3;11;1;1;7;7;11;8;12;15;17;12;8;10;9;10;3;8;14;8;17;13;5;11;10;1;1;1;1;1;1;1;1;1;1;1;8;8;10;10;16;15;11;8;0;0;0.5;0.5
44;0;8;5;16;20;10;7;13;14;14;14;16;14;1;1;13;10;9;14;12;7;5;10;10;12;10;11;2;9;9;10;7;11;4;10;9;1;1;1;1;1;1;1;1;1;1;1;12;7;12;8;8;15;11;9;0;0;0.5;0.5
45;0;8;5;13;20;10;13;13;12;13;12;6;14;1;1;5;8;6;7;6;8;9;8;13;10;10;13;3;11;9;12;8;9;6;9;9;1;1;1;1;1;1;1;1;1;1;1;6;9;10;8;10;12;11;12;0;0;0.5;0.5
46;0;5;8;12;20;17;10;15;12;13;15;10;14;1;1;15;16;15;15;15;17;10;16;16;15;16;15;10;16;14;14;15;15;8;13;16;1;1;1;1;1;1;1;1;1;1;1;15;17;13;12;14;17;12;16;0;0;3;4
47;0;5;8;10;20;12;8;12;12;13;12;14;13;1;1;9;6;10;9;6;8;4;12;10;11;11;9;5;11;6;10;7;9;5;11;10;1;1;1;1;1;1;1;1;1;1;1;9;9;11;7;9;12;11;10;0;0;0.5;0.5
15994;0;5;8;12;20;18;3;7;9;13;10;10;10;1;1;12;11;13;10;11;9;4;10;11;12;12;11;4;11;9;11;7;11;5;9;12;1;1;1;1;1;1;1;1;1;1;1;11;9;12;8;7;15;10;11;0;0;0.5;2
49;0;8;5;20;10;14;10;16;13;16;16;11;17;1;1;15;16;15;14;16;13;10;15;14;14;15;15;6;15;15;12;17;17;10;15;19;1;1;1;1;1;1;1;1;1;1;1;14;13;13;14;14;17;12;14;0;0;3;3
15461;0;8;8;18;10;20;8;13;10;10;9;8;11;1;1;10;11;11;15;12;10;5;14;12;13;13;12;5;12;11;10;12;12;8;12;12;1;1;1;1;1;1;1;1;1;1;1;12;11;11;10;11;15;10;12;0;0;0.5;2
51;0;20;14;8;5;5;10;13;14;14;12;10;12;1;1;7;8;8;8;8;7;6;5;12;13;12;6;12;8;9;5;13;9;9;12;11;1;1;1;1;1;1;1;1;1;1;1;7;9;12;9;9;13;12;10;0;0;0.5;0.5
52;0;5;8;13;11;20;8;11;13;17;12;12;12;1;1;9;9;7;9;12;9;6;13;12;12;13;13;7;15;13;10;13;13;7;14;13;1;1;1;1;1;1;1;1;1;1;1;8;13;13;11;10;15;11;13;0;0;0.5;0.5
53;0;5;8;15;10;20;8;8;8;8;7;9;7;1;1;6;4;6;3;2;1;4;4;7;7;10;7;3;8;3;4;9;6;4;10;7;1;1;1;1;1;1;1;1;1;1;1;5;6;8;5;6;10;9;7;0;0;0.5;0.5
54;0;8;5;19;20;12;4;9;10;9;8;9;10;1;1;3;2;2;1;5;2;3;4;8;7;6;7;2;6;7;4;7;8;1;4;4;1;1;1;1;1;1;1;1;1;1;1;3;7;9;5;6;13;10;8;0;0;0.5;0.5
55;0;17;20;8;5;8;9;14;15;13;15;11;16;1;1;18;11;15;13;19;11;9;11;13;16;16;12;17;15;14;7;17;17;13;16;14;1;1;1;1;1;1;1;1;1;1;1;15;14;13;15;12;19;12;15;0;0;2.5;3
56;0;5;8;19;10;20;10;17;13;16;14;12;14;1;1;16;16;13;14;13;14;6;16;13;14;15;15;5;15;13;12;11;13;7;14;13;1;1;1;1;1;1;1;1;1;1;1;14;12;13;11;13;16;12;14;0;0;2.5;2.5
57;0;8;8;20;10;19;12;14;13;14;13;9;14;1;1;15;13;8;15;12;12;8;12;11;10;11;14;8;12;10;11;11;11;7;9;10;1;1;1;1;1;1;1;1;1;1;1;12;15;10;9;12;15;11;11;0;0;0.5;0.5
58;0;20;13;8;5;5;13;15;15;11;12;5;13;1;1;10;8;9;9;9;9;8;4;4;8;10;4;8;8;15;5;11;10;12;11;10;1;1;1;1;1;1;1;1;1;1;1;9;6;10;12;10;14;12;10;0;0;0.5;0.5
59;0;8;5;20;10;13;14;14;13;12;13;7;14;1;1;11;9;10;10;9;12;10;11;9;8;14;14;5;11;12;8;11;11;7;7;9;1;1;1;1;1;1;1;1;1;1;1;10;12;10;9;12;14;11;10;0;0;0.5;0.5
15462;20;0;0;0;0;0;4;1;11;12;8;1;12;10;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;7;9;9;10;10;10;8;11;10;12;0;0;7;0;0;9;10;0;8;9;0.5;0.5
61;0;20;16;8;5;5;13;16;14;13;14;9;13;1;1;9;10;14;13;12;11;8;5;9;12;13;8;11;11;12;6;11;10;11;12;14;1;1;1;1;1;1;1;1;1;1;1;12;9;12;11;11;15;12;12;0;0;0.5;0.5
62;20;0;0;0;0;0;3;1;12;15;10;1;11;14;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;9;10;12;11;13;10;10;11;9;12;0;0;8;0;0;9;11;0;9;8;0.5;0.5
63;20;0;0;0;0;0;4;1;14;14;9;1;11;11;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;9;9;11;14;11;8;9;9;9;10;0;0;8;0;0;9;11;0;9;10;0.5;0.5
64;0;8;5;20;10;12;13;13;14;14;13;7;11;1;1;8;8;9;10;4;9;9;12;9;9;6;8;2;8;12;5;11;8;5;9;11;1;1;1;1;1;1;1;1;1;1;1;9;6;11;8;11;11;12;8;0;0;0.5;0.5
65;0;8;5;14;20;15;8;16;14;14;14;12;15;1;1;12;12;11;11;12;9;10;15;11;12;11;11;5;15;12;14;13;14;6;12;11;1;1;1;1;1;1;1;1;1;1;1;11;10;12;11;12;15;12;13;0;0;0.5;0.5
66;0;8;8;18;10;20;18;10;10;10;12;5;12;1;1;5;3;2;2;5;2;12;8;7;10;9;9;3;8;10;4;9;9;3;7;5;1;1;1;1;1;1;1;1;1;1;1;3;7;10;7;9;12;11;7;0;0;0.5;0.5
12991;0;8;8;20;14;19;6;13;17;13;13;15;14;1;1;16;16;16;15;15;14;7;13;17;15;15;15;7;17;11;13;11;13;7;14;14;1;1;1;1;1;1;1;1;1;1;1;15;14;12;11;11;17;12;17;0;0;2;2.5
68;20;0;0;0;0;0;5;1;14;10;9;1;10;13;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;7;12;8;8;10;9;9;9;10;14;0;0;6;0;1;9;11;0;9;9;0.5;0.5
69;0;20;13;8;5;5;13;17;11;12;10;7;11;1;1;14;10;15;11;16;13;9;9;12;15;16;7;16;13;11;8;13;11;14;11;12;1;1;1;1;1;1;1;1;1;1;1;13;11;12;11;13;17;10;11;0;0;0.5;1
70;0;8;5;20;10;12;19;14;13;8;9;2;10;1;1;2;3;5;4;4;4;15;9;8;8;8;10;4;9;11;5;11;5;7;10;7;1;1;1;1;1;1;1;1;1;1;1;3;9;9;8;11;11;11;8;0;0;0.5;0.5
71;0;8;5;14;20;11;8;12;12;14;12;15;11;1;1;4;8;10;6;7;2;2;11;9;11;7;11;4;10;8;11;5;9;6;5;9;1;1;1;1;1;1;1;1;1;1;1;6;9;11;7;7;13;11;9;0;0;0.5;0.5
72;0;8;8;20;10;16;12;15;14;13;13;11;14;1;1;10;7;12;11;11;4;7;12;12;9;9;14;4;13;11;5;6;12;4;13;12;1;1;1;1;1;1;1;1;1;1;1;11;11;10;10;9;15;11;12;0;0;0.5;0.5
73;0;8;8;20;10;19;15;14;16;15;12;5;13;1;1;14;12;13;12;14;13;12;15;15;14;14;13;8;13;20;11;16;14;8;14;14;1;1;1;1;1;1;1;1;1;1;1;13;14;13;14;14;16;12;14;0;0;2.5;2.5
74;0;5;8;10;20;13;8;14;16;14;13;14;14;1;1;15;14;14;15;14;11;9;14;16;13;16;14;5;14;16;14;11;18;8;15;14;1;1;1;1;1;1;1;1;1;1;1;14;12;12;14;11;16;12;15;0;0;2.5;2.5
16496;0;5;8;12;10;20;9;10;9;9;9;4;6;1;1;7;6;7;7;8;10;7;8;5;8;8;8;3;7;10;7;11;10;6;8;9;1;1;1;1;1;1;1;1;1;1;1;7;7;9;8;9;13;10;6;0;0;0.5;1
76;0;19;20;8;5;5;14;16;15;11;15;9;16;1;1;12;11;14;12;13;14;9;7;10;11;14;7;12;10;15;5;18;15;15;17;14;1;1;1;1;1;1;1;1;1;1;1;12;9;12;15;13;16;13;14;0;0;1;1.5
77;0;5;8;12;10;20;8;13;13;11;12;11;12;1;1;6;9;6;12;11;5;7;11;13;6;7;10;5;11;9;6;8;10;6;10;12;1;1;1;1;1;1;1;1;1;1;1;8;10;9;8;9;15;11;12;0;0;0.5;0.5
15995;20;0;0;0;0;0;6;1;11;9;11;1;10;10;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;7;9;12;10;10;8;10;10;9;13;0;0;6;0;1;10;11;0;8;9;0.5;2
14962;0;20;17;8;5;8;8;12;14;11;13;8;12;1;1;13;13;14;15;18;11;6;7;11;10;12;8;14;13;17;8;13;12;16;13;12;1;1;1;1;1;1;1;1;1;1;1;14;11;10;14;10;18;12;12;0;0;0.5;3
80;0;8;5;15;20;10;14;14;16;14;15;6;14;1;1;11;9;5;10;14;13;13;14;13;15;14;12;5;13;14;12;12;11;7;12;11;1;1;1;1;1;1;1;1;1;1;1;8;11;13;11;13;16;12;13;0;0;1.5;1.5
81;0;20;14;8;5;5;9;11;8;7;10;9;5;1;1;6;3;3;4;4;6;4;2;5;8;9;3;4;5;9;1;7;8;9;7;9;1;1;1;1;1;1;1;1;1;1;1;4;3;9;8;7;11;10;8;0;0;0.5;0.5
82;0;8;5;20;10;13;6;13;12;13;15;13;12;1;1;9;13;11;8;13;8;6;13;14;12;14;13;6;13;13;10;12;13;6;12;13;1;1;1;1;1;1;1;1;1;1;1;9;12;11;11;10;16;12;13;0;0;0.5;0.5
83;0;8;5;19;20;12;13;16;18;14;14;9;15;1;1;10;11;9;9;11;8;11;10;11;12;12;13;4;12;15;14;15;12;8;13;14;1;1;1;1;1;1;1;1;1;1;1;9;10;13;12;12;15;13;11;0;0;1.5;1.5
84;0;18;20;5;5;8;14;16;14;10;12;8;13;1;1;10;10;13;11;15;13;9;6;10;13;10;8;15;10;14;4;14;15;11;12;14;1;1;1;1;1;1;1;1;1;1;1;11;11;11;13;12;17;11;14;0;0;0.5;0.5
85;0;14;10;20;10;12;20;18;16;11;14;5;17;1;1;9;6;11;9;10;13;16;11;8;9;9;10;4;5;13;8;17;8;8;12;12;1;1;1;1;1;1;1;1;1;1;1;9;9;10;10;15;15;13;6;0;0;0.5;0.5
86;0;20;18;8;5;5;13;16;15;11;14;8;14;1;1;12;11;13;12;13;14;9;7;12;11;13;8;13;11;14;5;16;15;13;16;11;1;1;1;1;1;1;1;1;1;1;1;12;10;11;14;13;16;12;13;0;0;0.5;1
87;0;5;8;12;13;20;14;14;13;13;13;8;12;1;1;8;7;8;8;5;5;10;9;7;10;9;8;3;7;9;10;9;9;5;8;10;1;1;1;1;1;1;1;1;1;1;1;8;7;11;7;10;12;11;7;0;0;0.5;0.5
88;0;13;20;5;5;8;8;11;11;12;9;10;7;1;1;4;4;5;3;4;3;3;3;6;9;7;4;9;7;8;2;6;5;4;8;5;1;1;1;1;1;1;1;1;1;1;1;4;6;10;6;6;11;10;5;0;0;0.5;0.5
89;0;8;5;10;20;12;9;11;11;15;15;10;11;1;1;14;14;13;13;15;13;8;12;11;17;15;12;5;16;9;13;8;10;8;9;13;1;1;1;1;1;1;1;1;1;1;1;13;11;15;9;10;17;11;13;0;0;0.5;1
14963;0;8;5;20;18;12;8;12;9;10;12;8;10;1;1;13;12;13;11;13;15;9;14;12;14;13;12;6;13;14;10;14;13;10;13;15;1;1;1;1;1;1;1;1;1;1;1;12;12;11;12;12;16;10;12;0;0;0.5;1.5
91;20;0;0;0;0;0;9;1;13;13;13;1;14;15;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;9;9;10;11;12;10;11;14;12;12;0;0;7;0;1;9;11;0;9;8;0.5;0.5
12992;0;11;8;20;10;19;20;16;15;9;10;3;11;1;1;8;9;12;9;14;15;17;15;11;12;13;12;3;11;15;11;18;13;10;14;11;1;1;1;1;1;1;1;1;1;1;1;9;9;11;13;16;16;11;11;0;0;1;2
12388;0;20;18;8;5;5;8;14;14;13;13;12;16;1;1;12;12;13;13;17;13;9;10;11;15;14;8;18;14;15;8;13;14;15;15;14;1;1;1;1;1;1;1;1;1;1;1;12;13;13;14;11;18;12;14;0;0;1.5;2
94;0;8;5;13;20;10;10;13;14;14;15;11;12;1;1;11;12;12;11;12;10;7;11;12;11;11;12;5;12;11;11;14;12;9;11;12;1;1;1;1;1;1;1;1;1;1;1;11;11;12;10;11;15;12;12;0;0;0.5;0.5
95;0;16;20;5;5;8;11;14;13;14;13;11;14;1;1;7;7;5;6;9;7;6;6;10;11;14;7;12;13;13;5;10;12;10;11;11;1;1;1;1;1;1;1;1;1;1;1;6;9;12;11;9;14;12;11;0;0;0.5;0.5
96;0;5;8;10;20;12;8;13;14;14;14;15;12;1;1;8;13;11;12;12;7;8;12;13;11;13;11;5;11;11;13;7;12;6;9;8;1;1;1;1;1;1;1;1;1;1;1;10;10;11;9;9;15;11;12;0;0;0.5;0.5
97;20;0;0;0;0;0;11;1;18;17;18;1;14;17;18;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;15;15;15;13;15;14;18;17;16;15;16;0;0;9;0;2;10;13;0;15;16;3.5;4
98;0;20;17;8;5;5;4;5;8;7;11;9;10;1;1;5;4;3;3;1;6;1;2;7;6;9;6;5;11;7;2;6;5;7;7;7;1;1;1;1;1;1;1;1;1;1;1;4;6;8;7;5;11;11;7;0;0;0.5;0.5
99;0;20;16;8;5;5;10;13;14;17;12;12;14;1;1;12;6;11;12;9;7;6;4;10;7;13;8;12;11;7;5;8;9;8;8;11;1;1;1;1;1;1;1;1;1;1;1;11;10;10;8;8;14;12;10;0;0;0.5;0.5
100;0;8;8;20;12;19;9;17;17;17;16;13;19;1;1;15;15;13;14;16;11;9;13;12;15;12;15;4;12;9;9;12;13;6;12;8;1;1;1;1;1;1;1;1;1;1;1;14;11;13;10;12;18;14;12;0;0;2;2
101;0;14;20;5;5;8;13;15;11;16;13;6;12;1;1;9;8;9;11;8;11;10;4;6;11;12;3;14;13;11;4;11;13;9;12;10;1;1;1;1;1;1;1;1;1;1;1;9;8;12;11;10;13;11;11;0;0;0.5;0.5
102;0;8;5;20;10;13;13;15;14;12;11;6;10;1;1;4;4;7;5;4;6;8;8;7;10;9;10;5;9;8;7;10;10;6;9;8;1;1;1;1;1;1;1;1;1;1;1;5;10;11;8;10;11;11;8;0;0;0.5;0.5
103;0;19;20;8;5;5;13;16;16;17;13;8;15;1;1;6;12;10;5;13;7;11;5;12;11;13;8;14;14;12;6;13;10;6;10;10;1;1;1;1;1;1;1;1;1;1;1;7;11;13;9;10;16;12;10;0;0;1;1
14025;0;5;8;13;20;17;8;12;13;17;15;10;13;1;1;14;14;12;19;14;11;10;12;12;16;16;16;7;15;11;13;10;12;10;12;14;1;1;1;1;1;1;1;1;1;1;1;15;15;16;11;10;16;12;13;0;0;1;2
105;0;5;8;12;18;20;14;15;13;12;12;7;12;1;1;9;11;7;7;8;9;10;12;8;9;10;7;5;9;8;6;9;10;5;9;10;1;1;1;1;1;1;1;1;1;1;1;7;8;10;8;11;13;11;8;0;0;0.5;0.5
106;0;8;5;19;20;12;10;16;14;12;15;11;14;1;1;13;15;12;14;15;14;7;15;14;14;13;14;4;12;12;7;13;15;6;13;14;1;1;1;1;1;1;1;1;1;1;1;13;11;12;11;13;17;12;13;0;0;1;1.5
107;0;16;20;5;5;8;14;16;14;15;15;7;12;1;1;13;12;15;12;15;14;9;9;12;16;15;7;16;13;15;7;15;14;14;15;15;1;1;1;1;1;1;1;1;1;1;1;13;11;14;14;13;17;11;14;0;0;2;2
