PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired;Hand;Rookie
4922;123;123;Terry;Ball;;70;185;1944-11-29;Snow Lake;MB;Canada;;;0;Right;0
4039;90;90;Blake;Ball;;76;225;1938-2-25;St. Thomas;ON;Canada;;;0;Left;0
5397;59;59;Thommy;Abrahamsson;;74;185;1947-4-8;Umeå;VäS;Sweden;;;0;Left;0
5639;125;118;Steve;Atkinson;The Snail;72;172;1948-10-16;Toronto;ON;Canada;;;0;Right;1
4923;24;5;Ken;Block;;70;191;1944-3-18;Stony Mountain;MB;Canada;;;0;Left;0
6571;85;85;Yves;Archambault;;71;170;1952-6-22;Murdochville;QC;Canada;;;0;Left;1
4924;118;118;Brian;Bradley;;70;185;1944-12-14;Sudbury;ON;Canada;;;0;Left;0
3663;90;90;Gary;Aldcorn;;71;170;1935-3-7;Shaunavon;SK;Canada;;;0;Left;0
6324;87;87;Earl;Anderson;;73;185;1951-2-24;Shoreview;MN;The United States;;;0;Right;0
4137;8;8;Barry;Ashbee;Ash;70;181;1939-7-28;Toronto;ON;Canada;;;0;Right;0
4040;10;10;Dave;Balon;;70;180;1938-8-2;Wakaw;SK;Canada;;;0;Left;0
2816;90;90;Sam;Bettio;;68;175;1928-12-1;Sudbury;ON;Canada;;;0;Left;0
5849;84;84;Doug;Acomb;;71;185;1949-5-15;Toronto;ON;Canada;;;0;Left;0
6087;84;84;Fred;Barrett;Swoop;72;195;1950-1-26;Ottawa;ON;Canada;;;0;Left;0
5640;22;3;Garnet;Bailey;Ace;71;192;1948-6-13;Lac la Biche;AB;Canada;;;0;Left;1
5398;3;3;Syl;Apps;;72;185;1947-8-1;Toronto;ON;Canada;;;0;Right;0
5226;90;90;John;Adams;;72;201;1946-7-27;Thunder Bay;ON;Canada;;;0;Left;0
6088;89;89;John;Bennett;;75;185;1950-1-19;Aberdeen;MS;The United States;;;0;Right;0
3947;119;119;Ralph;Backstrom;;70;165;1937-9-18;Kirkland Lake;ON;Canada;;;0;Left;0
4342;90;90;Jacques;Caron;;74;185;1940-4-21;Roberval;QC;Canada;;;0;Left;0
5045;119;119;Claire;Alexander;The Milkman;73;175;1945-6-16;Collingwood;ON;Canada;;;0;Right;0
3855;118;118;Murray;Balfour;Rocky;69;178;1936-8-24;Regina;SK;Canada;;;0;Right;0
4138;3;3;Red;Berenson;The Red Baron;72;194;1939-12-8;Saskatoon;SK;Canada;;;0;Left;0
4041;3;3;Gary;Bergman;;71;188;1938-10-7;Kenora;ON;Canada;;;0;Left;0
3948;66;66;Doug;Barkley;;74;185;1937-1-6;Lethbridge;AB;Canada;;;0;Right;0
2817;90;90;Chuck;Blair;;70;175;1928-7-23;Edinburgh;SCO;Canada;Scotland;;0;Right;0
4717;120;120;Bob;Ash;Squeaky;69;170;1943-9-29;Carman;MB;Canada;;;0;Left;1
5227;119;119;Doug;Barrie;;69;175;1946-10-2;Elk Point;AB;Canada;;;0;Right;0
4925;120;120;Andy;Brown;;72;185;1944-2-15;Hamilton;ON;Canada;;;0;Left;0
4139;9;9;Wayne;Connelly;;70;170;1939-12-16;Roberval;QC;Canada;;;0;Right;0
3949;90;90;Danny;Belisle;;70;164;1937-5-9;Porcupine;ON;Canada;;;0;Right;0
3312;90;90;Gene;Achtymichuk;Acky;71;172;1932-9-7;Lamont;AB;Canada;;;0;Left;0
4592;90;90;Serge;Aubry;;67;165;1942-1-2;Murdochville;QC;Canada;;;0;Left;0
5046;28;10;Ron;Anderson;Goings;72;170;1945-7-29;Rocky View County;AB;Canada;;;0;Right;0
3313;90;90;Don;Aiken;;71;165;1932-1-1;Arlington;MA;The United States;;;0;Left;0
4469;122;122;Ray;Cullen;;71;180;1941-9-20;St. Catharines;ON;Canada;;;0;Right;0
4343;5;5;Gerry;Cheevers;Cheesy;71;185;1940-12-7;St. Catharines;ON;Canada;;;0;Left;0
6572;70;70;Helmut;Balderis;The Riga Express;71;190;1952-6-30;Riga;RIG;Latvia;;;0;Right;1
4344;90;90;Bruce;Draper;;70;157;1940-10-2;Toronto;ON;Canada;;;0;Left;0
4140;90;90;Roger;Cote;;69;184;1939-12-22;Thetford Mines;QC;Canada;;;0;Left;0
4042;90;90;Bob;Blackburn;;71;198;1938-2-1;Rouyn-Noranda;QC;Canada;;;0;Left;0
5228;124;123;Alain;Beaulé;;72;201;1946-4-7;Murdochville;QC;Canada;;;0;Left;1
6573;86;86;Bryon;Baltimore;Balts;74;194;1952-8-26;Watson Lake;YT;Canada;;;0;Right;1
3542;90;90;Dick;Bouchard;;68;155;1934-12-2;Altona;MB;Canada;;;0;Right;0
5229;125;118;Don;Burgess;;72;170;1946-6-8;Hudson's Hope;BC;Canada;;;0;Left;1
4593;24;5;Ken;Broderick;;70;178;1942-2-16;Toronto;ON;Canada;;;0;Right;0
5399;90;90;Jim;Benzelock;;70;185;1947-6-21;Oakbank;MB;Canada;;;0;Right;1
3950;28;10;Wally;Boyer;;68;165;1937-9-27;Swan River;MB;Canada;;;0;Left;0
3664;90;90;Ron;Attwell;;72;185;1935-2-9;Toronto;ON;Canada;;;0;Right;0
3421;90;90;Earl;Balfour;Spider;73;180;1933-1-4;Toronto;ON;Canada;;;0;Left;0
4141;90;90;Claude;Cyr;;70;181;1939-3-27;Murdochville;QC;Canada;;;0;Left;0
4594;120;120;Arnie;Brown;;72;185;1942-1-28;Oshawa;ON;Canada;;;0;Left;0
3856;121;121;Bob;Baun;Boomer;69;175;1936-9-9;Lanigan;SK;Canada;;;0;Right;0
4595;121;121;Bob;Champoux;;70;175;1942-12-2;Yarmouth;NS;Canada;;;0;Left;0
5047;120;120;John;Arbour;;71;195;1945-9-28;Niagara Falls;ON;Canada;;;0;Left;1
4718;90;90;Duke;Asmundson;;74;195;1943-8-17;Stony Mountain;MB;Canada;;;0;Right;0
4926;119;119;Ron;Buchanan;Senior;75;170;1944-11-15;Murdochville;QC;Canada;;;0;Left;0
3543;90;90;Jack;Caffery;;72;165;1934-6-30;Kingston;ON;Canada;;;0;Right;0
3042;90;90;Frank;Bathgate;Biscuit;70;162;1930-2-14;Winnipeg;MB;Canada;;;0;Right;0
5400;59;59;Thommie;Bergman;;75;201;1947-12-10;Munkfors;VäR;Sweden;;;0;Left;0
4345;90;90;Pierre;Gagne;;73;181;1940-6-5;North Bay;ON;Canada;;;0;Left;0
5048;118;118;Kerry;Bond;;72;190;1945-7-18;Sudbury;ON;Canada;;;0;Left;1
6089;83;83;Wendell;Bennett;;74;181;1950-3-24;Eston;SK;Canada;;;0;Right;0
4596;28;10;Ray;Clearwater;;71;175;1942-11-10;Oakbank;MB;Canada;;;0;Left;0
4719;9;9;Don;Awrey;Bugsy;72;175;1943-7-18;Kitchener;ON;Canada;;;0;Left;0
6090;83;83;Larry;Bignell;;72;175;1950-1-7;Elk Point;AB;Canada;;;0;Left;0
6091;85;85;Dan;Bouchard;Reverend;72;190;1950-12-12;Valcourt;QC;Canada;;;0;Left;1
4597;120;120;Mike;Corbett;;74;195;1942-10-4;Toronto;ON;Canada;;;0;Left;1
3422;90;90;Andre;Binette;;68;140;1933-12-2;Montreal;QC;Canada;;;0;Left;0
4470;90;90;Bob;Cunningham;;71;168;1941-2-26;Welland;ON;Canada;;;0;Left;0
5230;28;10;Robin;Burns;;72;195;1946-8-27;Murdochville;QC;Canada;;;0;Left;0
6092;59;59;Per-Olov;Brasar;Olie;68;172;1950-9-30;Falun;DAL;Sweden;;;0;Left;0
5401;8;8;Serge;Bernier;Sergio;73;190;1947-4-29;Mistissini;QC;Canada;;;0;Right;1
3314;90;90;Dale;Anderson;;75;190;1932-3-5;Regina;SK;Canada;;;0;Left;0
3043;90;90;Jack;Bownass;;73;190;1930-7-27;Winnipeg;MB;Canada;;;0;Left;0
4471;5;5;Bob;Dillabough;;71;180;1941-4-27;Belleville;ON;Canada;;;0;Left;0
4043;28;10;Don;Blackburn;Blackie;72;190;1938-5-14;Kirkland Lake;ON;Canada;;;0;Left;0
4927;121;121;Bryan;Campbell;Soupy;72;173;1944-3-27;Sudbury;ON;Canada;;;0;Left;0
4044;5;5;Carl;Brewer;;69;180;1938-10-21;Toronto;ON;Canada;;;0;Left;0
4928;120;120;Jim;Cardiff;;69;165;1944-8-29;Gimli;MB;Canada;;;0;Left;1
3544;90;90;Chick;Chalmers;;72;180;1934-1-24;Stratford;ON;Canada;;;0;Left;0
6325;59;59;Kent-Erik;Andersson;Kenta;74;185;1951-5-24;Örebro;ÖRE;Sweden;;;0;Right;0
4720;90;90;Bob;Barber;Butch;70;172;1943-8-31;Gibbons;AB;Canada;;;0;Left;0
4142;120;120;Ed;Giacomin;Fast Eddie;71;180;1939-6-6;Sudbury;ON;Canada;;;0;Left;0
4143;90;90;Wayne;Hall;;69;165;1939-5-22;Morden;MB;Canada;;;0;Left;0
2818;90;90;Hugh;Coflin;;72;190;1928-12-15;Leask;SK;Canada;;;0;Left;0
5049;90;90;Don;Borgeson;;71;175;1945-5-20;Pilot Butte;SK;Canada;;;0;Left;0
4346;123;123;Jeannot;Gilbert;Gil;70;163;1940-12-29;Chisasibi;QC;Canada;;;0;Left;0
3665;90;90;Stan;Baluik;;68;160;1935-10-5;Thunder Bay;ON;Canada;;;0;Left;0
4347;124;123;Russ;Gillow;;70;165;1940-9-2;Cambridge;ON;Canada;;;0;Left;0
4045;90;90;Len;Broderick;;71;175;1938-10-11;Toronto;ON;Canada;;;0;Left;0
3423;90;90;Jack;Bionda;;72;180;1933-9-18;Huntsville;ON;Canada;;;0;Left;0
6326;87;87;Mike;Antonovich;Antone;68;165;1951-10-18;Bonner Springs;KS;The United States;;;0;Left;0
6327;83;83;Chuck;Arnason;;71;183;1951-7-15;Oakbank;MB;Canada;;;0;Right;0
4348;3;3;Ted;Green;Terrible Ted;71;200;1940-3-23;Oakbank;MB;Canada;;;0;Right;0
3545;90;90;Don;Cherry;Grapes;71;180;1934-2-5;Kingston;ON;Canada;;;0;Left;0
4929;122;122;Dwight;Carruthers;;70;186;1944-11-7;Lac la Biche;AB;Canada;;;0;Right;0
4349;0;0;Vic;Hadfield;;72;190;1940-10-4;Oakville;ON;Canada;;;0;Left;0
2934;90;90;Dusty;Blair;;68;160;1929-9-15;Timmins;ON;Canada;;;0;Left;0
4930;126;119;Bob;Charlebois;;72;175;1944-5-27;Cornwall;ON;Canada;;;0;Left;0
5050;90;90;Don;Caley;;70;161;1945-10-9;Gimli;MB;Canada;;;0;Left;0
3128;90;90;Lorne;Anderson;Andy;71;166;1931-7-26;Renfrew;ON;Canada;;;0;Right;0
3857;90;90;Bob;Beckett;;72;185;1936-4-8;Markham;ON;Canada;;;0;Left;0
4046;90;90;Alain;Caron;Boom Boom;69;182;1938-4-27;Dolbeau;QC;Canada;;;0;Right;0
5641;22;3;Curt;Bennett;The Professor;75;195;1948-3-27;Saskatoon;SK;Canada;;;0;Left;1
6093;83;83;Gary;Bromley;Bones;70;161;1950-1-19;Elk Point;AB;Canada;;;0;Left;1
6094;84;84;Gord;Brooks;;70;174;1950-9-11;Cobourg;ON;Canada;;;0;Right;0
3315;90;90;Al;Arbour;Radar;72;180;1932-11-1;Sudbury;ON;Canada;;;0;Left;0
3546;90;90;Art;Chisholm;;69;160;1934-11-11;Arlington;MA;The United States;;;0;Left;0
4047;90;90;Murray;Davison;;74;190;1938-6-10;Brantford;ON;Canada;;;0;Right;0
4931;128;121;Keith;Christiansen;Huffer;66;155;1944-7-14;Madison;MN;The United States;Canada;;0;Right;0
4472;123;123;Dave;Dryden;Sod;74;186;1941-9-5;Hamilton;ON;Canada;;;0;Right;0
3129;90;90;Bob;Armstrong;Satch;73;190;1931-4-7;Toronto;ON;Canada;;;0;Right;0
4721;121;121;Bob;Berry;Crease;72;185;1943-11-29;Murdochville;QC;Canada;;;0;Left;0
5402;22;3;Nick;Beverley;Slick Nick;74;185;1947-4-21;Toronto;ON;Canada;;;0;Right;0
5850;83;83;Murray;Anderson;;70;175;1949-8-28;Virden;MB;Canada;;;0;Left;0
3951;90;90;Gerry;Brisson;;69;155;1937-9-3;Winnipeg;MB;Canada;;;0;Left;0
4350;122;122;Murray;Hall;;72;175;1940-11-24;Kirkland Lake;ON;Canada;;;0;Right;0
4598;9;9;Roger;Crozier;;68;165;1942-3-16;Bracebridge;ON;Canada;;;0;Right;0
5642;89;89;Bill;Berglund;;73;194;1948-9-24;Great Barrington;MA;The United States;;;0;Left;1
4144;90;90;Chuck;Hamilton;;71;175;1939-1-18;Kirkland Lake;ON;Canada;;;0;Left;0
4048;8;8;Denis;DeJordy;;69;185;1938-11-12;Saint-Hyacinthe;QC;Canada;;;0;Left;0
5051;0;0;Craig;Cameron;;72;201;1945-7-19;Elk Point;AB;Canada;;;0;Right;1
4722;24;5;Ron;Boehm;;68;161;1943-8-14;Wapella;SK;Canada;;;0;Left;0
4351;8;8;Terry;Harper;Harp;73;201;1940-1-27;Saskatoon;SK;Canada;;;0;Right;0
5403;127;120;Jim;Blain;;71;181;1947-7-19;Longueuil;QC;Canada;;;0;Left;1
4352;122;122;Larry;Jeffrey;;71;190;1940-10-12;Goderich;ON;Canada;;;0;Left;1
4932;118;118;Mike;Curran;Lefty;69;175;1944-4-14;Madison;MN;The United States;;;0;Right;0
4723;9;9;Andre;Boudrias;;68;165;1943-9-19;Murdochville;QC;Canada;;;0;Left;0
3666;27;9;Bob;Barlow;;70;165;1935-6-17;Hamilton;ON;Canada;;;0;Left;0
5052;122;122;Lyle;Carter;;73;185;1945-4-29;Yarmouth;NS;Canada;;;0;Left;0
4724;90;90;Lyle;Bradley;;69;161;1943-7-31;Lac la Biche;AB;Canada;;;0;Right;0
3424;90;90;Garry;Blaine;Boomer;71;190;1933-4-19;Winnipeg;MB;Canada;;;0;Right;0
3425;90;90;Gilles;Boisvert;;68;152;1933-2-15;Trois-Rivières;QC;Canada;;;0;Left;0
4049;90;90;Aut;Erickson;;73;188;1938-1-25;Lethbridge;AB;Canada;;;0;Left;0
3667;9;9;Johnny;Bucyk;Chief;72;216;1935-5-12;Edmonton;AB;Canada;;;0;Left;0
4725;121;121;John;Brenneman;;70;175;1943-1-5;Fort Erie;ON;Canada;;;0;Left;0
4145;124;123;Howie;Hughes;;69;181;1939-4-4;Oakbank;MB;Canada;;;0;Left;0
5851;89;89;Mike;Baumgartner;;74;195;1949-1-30;Shoreview;MN;The United States;;;0;Left;0
3668;90;90;Gary;Collins;;71;185;1935-9-27;Toronto;ON;Canada;;;0;Left;0
6095;89;89;Bob;Brown;;73;195;1950-12-18;Toronto;ON;Canada;;;0;Left;0
4050;128;121;John;Ferguson;Fergy;71;190;1938-9-5;Vancouver;BC;Canada;;;0;Left;0
4726;90;90;Andre;Champagne;;72;190;1943-9-19;Ottawa;ON;Canada;;;0;Left;0
4473;123;123;Marc;Dufour;;72;175;1941-9-11;Ville-Marie;QC;Canada;;;0;Right;0
3952;90;90;Ross;Brooks;;68;173;1937-10-17;Toronto;ON;Canada;;;0;Left;0
5231;121;121;Mike;Byers;;70;185;1946-9-11;Toronto;ON;Canada;;;0;Right;0
6328;59;59;Hardy;Astrom;;72;176;1951-3-29;Skellefteå;VäS;Sweden;;;0;Left;1
4933;122;122;Gerry;Desjardins;;71;190;1944-7-22;Sudbury;ON;Canada;;;0;Left;0
3953;90;90;Billy;Carter;;71;155;1937-12-2;Cornwall;ON;Canada;;;0;Left;0
6096;62;62;Jiri;Bubla;;71;200;1950-1-27;Ústí nad Labem;UST;Czech Republic;;;0;Right;0
3547;90;90;Hank;Ciesla;;74;190;1934-10-15;St. Catharines;ON;Canada;;;0;Left;0
5232;123;123;Wayne;Carleton;Swoop;75;212;1946-8-4;Sudbury;ON;Canada;;;0;Left;0
5404;90;90;Bernie;Blanchette;;72;170;1947-7-11;Pilot Butte;SK;Canada;;;0;Right;1
4934;124;123;Rene;Drolet;;68;160;1944-11-13;Richmond;QC;Canada;;;0;Right;0
4051;122;122;Bruce;Gamble;;69;200;1938-5-24;Thunder Bay;ON;Canada;;;0;Left;0
6329;83;83;Ken;Baird;;72;190;1951-2-1;Killarney;MB;Canada;;;0;Left;0
4474;0;0;Ray;Fortin;;68;181;1941-3-11;Desbiens;QC;Canada;;;0;Left;0
6097;89;89;Brad;Buetow;;75;201;1950-10-28;Vadnais Heights;MN;The United States;;;0;Left;0
4146;5;5;Bobby;Hull;The Golden Jet;70;195;1939-1-3;Belleville;ON;Canada;;;0;Left;0
4052;26;8;Terry;Gray;;72;175;1938-3-21;Montreal;QC;Canada;;;0;Right;0
6330;83;83;Yvon;Bilodeau;;75;209;1951-1-18;Rocky Rapids;AB;Canada;;;0;Left;0
5643;28;10;Pierre;Bouchard;;74;205;1948-2-20;Lévis;QC;Canada;;;0;Left;0
6331;83;83;Henry;Boucha;Chief;73;185;1951-6-1;Belle Plaine;KS;The United States;;;0;Right;0
4147;62;62;Jaroslav;Jirik;Brambor;71;176;1939-12-10;Zdar;VYS;Czech Republic;;;0;Right;0
4053;90;90;Lloyd;Haddon;;72;195;1938-8-10;Sarnia;ON;Canada;;;0;Left;0
4727;90;90;Terry;Clancy;Prince;71;195;1943-4-2;Ottawa;ON;Canada;;;0;Left;0
4148;121;121;Ted;Lanyon;;71;175;1939-6-11;Oakbank;MB;Canada;;;0;Right;0
2694;90;90;Dunc;Fisher;;67;170;1927-8-30;Regina;SK;Canada;;;0;Right;0
4935;90;90;Trevor;Fahey;;73;175;1944-1-4;Port Hawkesbury;NS;Canada;;;0;Left;0
3954;120;120;Dick;Cherry;;72;195;1937-3-28;Kingston;ON;Canada;;;0;Left;0
4936;68;68;Sandy;Fitzpatrick;;73;195;1944-12-22;Paisley;SCO;Canada;Scotland;;0;Left;0
6098;84;84;Steve;Cardwell;;71;190;1950-8-13;Toronto;ON;Canada;;;0;Left;0
5233;118;118;Mike;Chernoff;;70;176;1946-5-13;Harris;SK;Canada;;;0;Left;0
4937;22;3;Stan;Gilbertson;;72;176;1944-10-29;Farmington;MN;The United States;;;0;Left;0
4149;5;5;Chico;Maki;;73;181;1939-8-17;Sault Ste. Marie;ON;Canada;;;0;Right;0
4599;90;90;Jean;Cusson;;70;170;1942-10-5;Murdochville;QC;Canada;;;0;Left;0
5852;85;85;Michel;Belhumeur;;70;161;1949-9-2;Châteauguay;QC;Canada;;;0;Left;0
4054;120;120;Michel;Harvey;;71;183;1938-1-31;Alma;QC;Canada;;;0;Left;0
4728;5;5;Bill;Collins;;73;181;1943-7-13;Ottawa;ON;Canada;;;0;Right;1
5234;90;90;Bob;Cook;Cookie;72;190;1946-1-6;Sudbury;ON;Canada;;;0;Right;0
5053;24;5;Wayne;Cashman;Cash;73;209;1945-6-24;Kingston;ON;Canada;;;0;Right;0
3548;90;90;Murray;Costello;Muzz;75;190;1934-2-24;Timmins;ON;Canada;;;0;Right;0
4475;3;3;Rod;Gilbert;;69;180;1941-7-1;Murdochville;QC;Canada;;;0;Right;0
6574;84;84;Bill;Barber;Swannie;72;195;1952-7-11;Callander;ON;Canada;;;0;Left;1
4729;10;10;Yvan;Cournoyer;The Roadrunner;67;178;1943-11-22;Desbiens;QC;Canada;;;0;Left;0
5644;84;84;Barry;Boughner;;70;181;1948-1-29;Delhi;ON;Canada;;;0;Left;0
6575;85;85;Serge;Beaudoin;;74;216;1952-11-30;Murdochville;QC;Canada;;;0;Left;1
6576;84;84;John;Bednarski;;70;195;1952-7-4;Thunder Bay;ON;Canada;;;0;Left;1
4353;8;8;Eddie;Joyal;The Jet;72;181;1940-5-8;Daysland;AB;Canada;;;0;Left;0
4354;122;122;Larry;Keenan;;71;176;1940-10-1;North Bay;ON;Canada;;;0;Left;0
3044;90;90;Bart;Bradley;;68;150;1930-7-29;Thunder Bay;ON;Canada;;;0;Left;0
6577;85;85;Yves;Belanger;Toots;71;170;1952-9-30;Baie-Saint-Paul;QC;Canada;;;0;Left;1
5853;83;83;Milt;Black;;72;190;1949-6-20;Oakbank;MB;Canada;;;0;Right;0
4476;24;5;Andre;Gill;Cannon;67;150;1941-9-19;Châteauguay;QC;Canada;;;0;Left;0
5054;90;90;Jack;Chipchase;;71;205;1945-4-5;Seaforth;ON;Canada;;;0;Left;0
3858;90;90;Charlie;Burns;;71;170;1936-2-14;Detroit;MI;Canada;The United States;;0;Left;0
6099;83;83;Brian;Carlin;;70;175;1950-6-13;Camrose;AB;Canada;;;0;Left;0
4055;90;90;Rich;Healey;;70;170;1938-3-12;Vancouver;BC;Canada;;;0;Left;0
5854;83;83;Gregg;Boddy;;74;201;1949-3-19;Peace River;AB;Canada;;;0;Left;0
3426;90;90;Larry;Cahan;Hank;71;200;1933-12-25;Thunder Bay;ON;Canada;;;0;Right;0
3859;90;90;Cummy;Burton;;70;170;1936-5-12;Sudbury;ON;Canada;;;0;Right;0
3549;90;90;Glen;Cressman;;69;155;1934-8-29;Waterloo;ON;Canada;;;0;Right;0
5055;90;90;Gaye;Cooley;;70;185;1945-2-8;North Bay;ON;Canada;;;0;Right;0
5855;88;88;Mike;Boland;;70;183;1949-12-16;Murdochville;QC;Canada;;;0;Right;0
6578;87;87;Harvey;Bennett;;76;216;1952-8-9;Aberdeen;MS;The United States;;;0;Left;1
5645;83;83;Gary;Bredin;;72;185;1948-5-25;Elk Point;AB;Canada;;;0;Right;0
4477;9;9;John;Gravel;;70;181;1941-10-27;Murdochville;QC;Canada;;;0;Right;1
3130;90;90;Bob;Bailey;Bashin' Bob;71;180;1931-5-29;Kenora;ON;Canada;;;0;Right;0
4056;126;119;Bill;Hicke;;68;164;1938-3-31;Regina;SK;Canada;;;0;Left;0
5235;9;9;Mike;Corrigan;;70;175;1946-1-11;Ottawa;ON;Canada;;;0;Left;1
6332;86;86;Bob;Boyd;Boydie;72;190;1951-11-27;Toronto;ON;Canada;;;0;Right;0
4057;19;0;Wayne;Hillman;;73;205;1938-11-13;Kirkland Lake;ON;Canada;;;0;Right;0
4600;27;9;Norm;Dennis;;70;175;1942-12-10;Aurora;ON;Canada;;;0;Left;0
3955;118;118;Roy;Edwards;;68;165;1937-3-12;Haldimand County;ON;Canada;;;0;Right;0
3551;90;90;Pete;Goegan;;73;195;1934-3-6;Thunder Bay;ON;Canada;;;0;Left;0
4730;121;121;Terry;Crisp;;70;180;1943-5-28;Parry Sound;ON;Canada;;;0;Left;0
3427;90;90;Ed;Chadwick;Chad;71;184;1933-5-8;Fergus;ON;Canada;;;0;Left;0
3956;27;9;Jean;Gauthier;;73;190;1937-4-29;Montreal;QC;Canada;;;0;Right;0
5646;84;84;Ken;Brown;;71;175;1948-12-19;Thunder Bay;ON;Canada;;;0;Left;0
3552;90;90;Lionel;Heinrich;;70;180;1934-4-20;Churchbridge;SK;Canada;;;0;Left;0
3428;90;90;Brian;Cullen;;70;160;1933-11-11;Ottawa;ON;Canada;;;0;Left;0
3131;3;3;Jean;Beliveau;Le Gros Bill;75;205;1931-8-31;Trois-Rivières;QC;Canada;;;0;Left;0
3669;90;90;Les;Colwill;;71;170;1935-1-1;Climax;SK;Canada;;;0;Right;0
5056;124;123;Michel;Cormier;;69;170;1945-12-22;Ville-Marie;QC;Canada;;;0;Left;0
5405;5;5;Christian;Bordeleau;Pepe;68;172;1947-9-23;Roberval;QC;Canada;;;0;Left;1
3860;90;90;Ed;Diachuk;;73;185;1936-8-16;Vegreville;AB;Canada;;;0;Left;0
3316;90;90;Jimmy;Bartlett;Rocky;69;165;1932-5-27;Montreal;QC;Canada;;;0;Left;0
5057;123;123;Darryl;Edestrand;;71;181;1945-11-6;Strathroy;ON;Canada;;;0;Left;0
3861;128;121;Kent;Douglas;;70;180;1936-2-6;Cobalt;ON;Canada;;;0;Left;0
4601;3;3;Phil;Esposito;Espo;73;205;1942-2-20;Sault Ste. Marie;ON;Canada;;;0;Left;0
3553;90;90;Chuck;Holmes;;72;185;1934-9-21;Edmonton;AB;Canada;;;0;Right;0
5647;89;89;Ron;Busniuk;;71;181;1948-8-13;Thunder Bay;ON;Canada;;;0;Right;0
3670;90;90;Barry;Cullen;;72;183;1935-6-16;Ottawa;ON;Canada;;;0;Right;0
3132;90;90;Fred;Burchell;Skippy;66;143;1931-1-9;Montreal;QC;Canada;;;0;Left;0
254;90;90;Doug;Jackson;;70;150;1924-12-12;Winnipeg;MB;Canada;;;0;Left;0
4731;121;121;John;Cunniff;;73;196;1943-7-9;Canton;MA;The United States;;;0;Left;1
5856;85;85;Ivan;Boldirev;Ike;72;190;1949-8-15;Zrenjanin;VOJ;Canada;Serbia;;0;Left;0
6579;85;85;Yves;Bergeron;;69;165;1952-1-11;Maniwaki;QC;Canada;;;0;Right;1
5236;118;118;Bart;Crashley;;72;180;1946-6-15;Toronto;ON;Canada;;;0;Right;0
5237;90;90;Glen;Critch;;72;180;1946-11-10;Goulds;NL;Canada;;;0;Left;0
6333;87;87;Dean;Boylan;;72;185;1951-1-28;Canton;MA;The United States;;;0;Left;0
4478;90;90;Harrison;Gray;;71;165;1941-9-5;Camrose;AB;Canada;;;0;Left;0
4938;3;3;Bill;Goldsworthy;Goldie;73;190;1944-8-24;Waterloo;ON;Canada;;;0;Right;0
6334;86;86;Rick;Bragnalo;;68;160;1951-12-1;Thunder Bay;ON;Italy;Canada;;0;Left;0
5058;10;10;Ron;Ellis;;69;195;1945-1-8;Lindsay;ON;Canada;;;0;Right;0
6100;83;83;Steve;Carlyle;;70;180;1950-3-10;Leduc;AB;Canada;;;0;Left;0
